,date,title,content,label
149,20170530,"행자 김부겸, 문체 도종환, 국토 김현미, 해수부장관 김영춘(종합)","문재인 대통령은 30일 행정자치부 장관에 김부겸 더불어민주당 의원(왼쪽부터), 문화체육관광부 장관에 도종환 더불어민주당 의원, 국토교통부 장관에 김현미 더불어민주당 의원, 해양수산부 장관에 김영춘 더불어민주당 의원을 각각 내정했다. (뉴스1 DB) 2017.5.30/뉴스1""김부겸, 지역구도 타파 헌신…도종환, 국민시인""""김현미, 女최초 국토부장관…김영춘, 수산업 보호 적임""(서울=뉴스1) 구교운 기자,서미선 기자 = 문재인 대통령은 30일 행정자치부 장관에 김부겸 의원(59·대구 수성갑), 문화체육관광부 장관에 도종환 민주당 의원(63·청주 흥덕)을 내정했다. 국토교통부 장관에는 김현미 의원(55·경기 고양정), 해양수산부 장관에는 김영춘 의원(55·부산 진구갑)을 각각 내정했다. 박수현 청와대 대변인은 이날 청와대 춘추관 브리핑룸에서 이 같은 내용의 인사를 발표했다.이날 내정된 인사들은 모두 더불어민주당 소속 현직 의원들이다. 김부겸 후보자는 경북 상주 출신으로 4선의 중진 의원이다. 경기 군포에서 3선을 한 뒤 '보수의 심장' 대구 수성갑으로 지역구를 옮겨 출마해 지역주의 타파에 앞장섰다는 평가를 받는다. 문 대통령 선거캠프에서 공동선거대책위원장을 맡았다. 박 대변인은 ""새정부의 핵심 국정목표인 지방분권, 균형발전, 국민통합의 목표를 실현할 적임자로 판단했다""며 ""현실에 안주하지 않고 때로 기득권을 포기하면서까지 사회개혁과 지역주의 타파, 국민통합에 헌신했다""고 설명했다.이어 ""특히 분권과 자치에 대해선 대한민국 최고의 전문가""라며 ""중앙정부와 지방정부 간 관계를 새롭게 정립하고 지방분권 강화를 통해 전국이 골고루 발전할 수 있는 혁신적 국가행정체계를 만들 수 있다""고 기대감을 밝혔다.도종환 후보자는 충북 청주 출신의 재선 의원으로 '접시꽃 당신' 등 시를 지은 시인 출신이다. 지난 4월 발족한 민주당 문화예술위원회 상임위원장으로 국회 문화체육관광위원회에서 박근혜정부의 '문화계 블랙리스트'의 실체를 파악하는 데 앞장섰다.박 대변인은 도 후보자에 대해 ""국민 시인이면서 서민의 편에서 의정활동을 해왔다""며 ""국민 위에 군림하려는 권력에 저항하고 국민과 손 잡는 일에는 한순간도 주저함이 없었다""고 소개했다.이어 ""문화적 통찰력과 국회 교문위에서 의정경험이 다른 부처보다 시급한 숙제가 많은 문체부 장관직에 적합하다""며 ""새 정부의 문화예술체육 정책 기조는 지원하되 간섭하지 않는다는 것이다. 창의적, 역동적인 문화예술 공동체와 관광한국의 새 틀을 만들어 나갈 것이라고 기대한다""고 말했다.박수현 청와대 대변인이 30일 오전 청와대 춘추관에서 장관 인사  내용을 발표하고 있다. 2017.5.30/뉴스1 © News1 이광호 기자김현미 후보자는 전북 정읍 출신의 3선 의원으로 2004년 17대 국회에 비례대표로 입성해 20대까지 3선을 했다. 노무현정부 당시 대통령 정무2비서관을 지냈다. 국회 기획재정위원회 간사, 예산결산특별위원 상임위원장을 맡으며 '경제통'으로 불린다. 문 대통령의 당 대표 시절 대표 비서실장을 맡기도 했다.박 대변인은 ""의회활동은 물론 국정운영 경험까지 겸비하고 있다""며 ""지난해에는 여성 의원 최초로 국회 예결특위 위원장까지 맡았고 2017년 예산안이 원만하게 통과되는 데 발군의 전문성과 정치력을 보였다""고 평가했다.이어 ""최초의 여성 국토교통부장관으로 서민과 신혼부부, 청년의 주거문제를 해소하고 도시재생뉴딜사업의 성공 그리고 이를 통한 일자리 창출 등 국토교통부의 주요과제를 차질 없이 추진할 것""이라고 내다봤다.김영춘 후보자는 '86그룹'의 맏형 격으로 서울 광진에서 재선에 성공한 뒤 지역 구도 타파를 기치로 고향 부산에 내려가 3번의 도전 끝에 20대 국회에 입성했다. 현재 농림축산심품해양수산위원장을 맡고 있다. '친문'(親문재인) 색채가 덜하다는 평가를 받는다. 박 대변인은 ""위기의 해운산업을 살리고 갈수록 환경이 악화되고 있는 수산업 보호, 이제 다시 시작하는 세월호 진상규명 등 해수부 주요 업무의 최고 적임자""라며 ""국정전반에 대한 이해능력이 누구보다 탁월하고 지역주의 타파와 정치혁신을 위해 기득권을 버리고 헌신해왔다""고 소개했다.이어 ""해운 물류는 대한민국 산업 경쟁력의 또 다른 단면""이라며 ""김 후보자의 풍부한 경험과 유능함으로 반드시 위기의 상황을 기회의 미래로 바꿔나가길 기대한다""고 말했다",BH
150,20170531,이낙연 인준안 본회의 통과…찬성 164표 반대 20표(상보),"자유한국당 의원들이 31일 서울 여의도 국회에서 열린 이낙연 국무총리 후보자의 인준안 표결을 위한 본회의에서 모니터 앞에 '이낙연 국무총리 후보자 인준반대' 문구를 붙이고 회의장을 나서고 있다. 2017.5.31/뉴스1 © News1 송원영 기자한국당 불참 속 188명 투표…무효 2표(서울=뉴스1) 박상휘 기자,이정호  기자 = 이낙연 국무총리 후보자에 대한 임명동의안이 우여곡절 끝에 31일 국회 본회의를 통과했다. 이 후보자에 대한 임명동의안은 이날 본회의에서 재적의원 299명 중 188명이 투표에 참여해, 찬성 164표로 가결 처리됐다. 반대는 20표, 무효는 2표가 나왔다. 임명동의안이 가결 처리되기 위해선 재적의원 과반 출석에 출석 의원 과반 찬성이 필요하다. 임명동의안 찬성률은 87.2%다. 앞서 황교안 총리의 경우 찬성률 56.1%, 이완구 총리는 52.7%를 기록했었다. 다만, 이날 찬성률을 수치 그대로 비교하기에 무리가 따른다. 이 후보자 임명에 반대하는 자유한국당 의원들이 표결이 시작되자 모두 본회의장에서 퇴장하며, 표결에 참여하지 않았기 때문이다. 자유한국당 의석은 총 107석에 이른다. 자유한국당 의원들은 정세균 국회의장이 본회의를 개의하고 임명동의안을 상정하자 고성을 내며 항의를 하기도 했으며 곧바로 퇴장해 국회 중앙홀(로텐더홀) 앞에서 총리 인준을 규탄하는 항의시위를 가졌다. 이날 임명동의안이 국회 본회의를 통과함에 따라 이 후보자는 곧바로 이 총리로 신분이 변환됐다. 이 총리는 이후 청와대에서 문재인 대통령으로부터 임명장을 받고 취임식을 한뒤 곧바로 집무에 들어갈 것으로 보인다. 이 총리는 박근혜 전 대통령의 탄핵으로 장기간 국정이 공백상태에 있었던 만큼 각 부처를 통할하고 대통령을 보좌해야 하는 등 많은 과제를 안고 있다. 아울러 이 총리는 6월 임시회에서 추가경정예산안(추경) 등에 현안질의를 놓고 국회에 데뷔 무대를 가질 것으로 보인다",BH
151,20170601,靑 사드 조사 '전광석화'…韓·金 넘어 조사대상 전방위 확대,"청와대, 김관진·한민구에게 조사받으라고 통보(PG)[제작 이태호 최자윤]윤병세 외교부장관 등 NSC 멤버 포함될수도·황교안 前총리도 가능성野반발·사드 찬성 여론·외교 파장 변수…文대통령 ""징계목적 아냐""(서울=연합뉴스) 강병철 박경준 기자 = 사드 발사대 4기 비공개 반입에 대한 청와대의 진상조사가 전광석화로 진행되면서 조사대상이 어디까지 확대될지 주목된다. 청와대는 문재인 대통령의 지시를 받은 지 하루만인 지난달 31일 국방부가 고의로 보고를 누락했다는 결론을 내고 한민구 국방부 장관과 김관진 전 국가안보실장을 조사했다. 이 가운데 한 장관과 달리 지난달 21일 교체된 김 전 실장은 국방부의 보고누락과 직접 관련돼 있지 않다는 점에서 청와대 조사가 예상보다 훨씬 다층적으로 이뤄질 가능성이 있어 주목된다.  후임인 정의용 국가안보실장에게 업무 인계를 제대로 하지 않았다는 비판을 받을 수는 있지만 김 전 실장은 국방부가 문제가 된 보고를 했던 지난달 26일 현직에 없었다는 점에서다. 이런 측면에서 청와대의 조사가 박근혜 정부 외교안보 라인으로 확대될 수 있다는 관측이 나온다.  이번 진상조사 자체는 국방부 보고 누락문제가 원인이 됐지만, 문 대통령이 지속해서 사드 배치 결정 과정에서 절차적 정당성에 문제가 있다고 지적하고 있는 점도 이런 전망이 나오는 이유다. 문 대통령은 전날 청와대에서 딕 더빈 미국 민주당 상원의원을 만나 박근혜 정부의 이른바 '3NO(요청·협의·결정이 없음)' 입장을 언급한 뒤 ""지난 정부는 발표 직전까지 사드 배치를 우리 국민에게 알리지 않았다""면서 절차적 정당성 및 환경영향평가 필요성을 강조한 바 있다. 이와 관련, 청와대는 국방부 보고누락 사건이 발생하기 이전에 이미 국가안보실 사드 태스크포스(TF) 구성 방침을 밝힌 바 있다. 정의용 안보실장은 지난달 22일 국회를 방문, ""사드 문제에 대해서는 안보실의 TF를 구성해서 전체적인 경위를 한 번 파악해보겠다""고 말한 바 있다.황교안전 국무총리(가운데)와 윤병세 외교부장관(왼쪽) [연합뉴스 자료사진] 만약 청와대가 사드 진상조사의 초점을 국방부의 보고누락에서 박근혜 정부의 사드 배치 결정 과정으로까지 확대할 경우 윤병세 외교부 장관을 비롯해 국가안전보장회의(NSC) 상임위원회 멤버 전체가 조사대상에 포함될 수 있다는 지적이다. 나아가 전격적인 사드 반입 당시 대통령 권한대행을 맡고 있었던 황교안 전 총리도 조사선상에 오를 가능성이 있다. 다만 청와대의 사드 진상조사에 대해 야당이 ""안보 자해행위""라고 반발하고 있고 사드 배치 자체에 대해서는 찬성 여론도 적지 않다는 점은 변수가 될 수 있다.  ""국내적 조치""라는 문 대통령의 전날 입장에도 불구, 청와대의 진상조사에 미국과 중국이 민감하게 반응하는 등 외교적 파장이 커지고 있는 점도 고려요소다. 이런 측면에서 청와대가 일차적인 진상조사는 마친 만큼 향후 조사는 '로우키(low key)'로 진행할 수 있다는 전망도 나온다. 실제 청와대는 이날은 전날과 달리 사드 진상조사 문제에 대해 말을 아끼는 모습을 보인다. 청와대 관계자는 이날 연합뉴스와의 통화에서 ""우리가 할 수 있는 얘기는 현재 조사가 진행 중이라는 것""이라면서 ""향후 조치는 조사 결과 및 내용의 성격을 봐야 할 것""이라고 말했다. 청와대는 1차 진상조사에서 드러난 책임 문제에 대해서도 신중한 태도를 보이고 있다. 전날 조사를 받은 한민구 국방부 장관은 해외 출장 일정을 예정대로 진행키로 했다. 이와 관련, 문 대통령은 최근 ""진상조사는 징계나 처벌을 위해서 하는 것이 아니다""면서 ""과정(경위)에 국민적 관심이 많으니 거기에 집중하라""고 말했다고 청와대 관계자가 전했다.",Defence/Diplo
152,20170602,"김상조, 자기 표절 의혹에 ""정식 승인받고 요청받아 게재""",답변하는 김상조 후보자(서울=연합뉴스) 신준희 기자 = 김상조 공정거래위원장 후보자가 2일 오전 국회 정무위원회에서 열린 인사청문회에서 질의에 답하고 있다.,BH
153,20170603,"구속 피한 정유라, 최순실 집에서 두문불출…검찰 반격 대비",도피 8개월만에 귀가…변호인과 영장 재청구 등 대응책 논의영장 기각된 정유라(서울=연합뉴스) 한상균 기자 = 박근혜 정부 '비선 실세' 최순실씨 딸 정유라 씨가 3일 새벽 구속영장 기각 후 서울중앙지검을 나서며 기자들의 질문을 듣고 있다. 2017.6,Politic
154,20170604,"""김상조 임명 강행 시 협치 끝""…野 3당 '미묘한 균열'","동영상 뉴스 		 	 	 	<앵커>어제(2일) 김상조 공정거래위원장 후보자 인사청문회 어떻게 보셨습니까. 자유한국당은 국회 일정 거부 가능성까지 내비치면서 강행 반대 목소리를 높였는데, 국민의당은 이번에도 분위기가 조금 다릅니다.한상우 기자가 보도합니다.<기자>어젯밤 늦게까지 혹독한 검증 공세에 시달린 김상조 공정거래위원장 후보자는, 청문회에 최선을 다했다고 말했습니다.[김상조/공정거래위원장 후보자 : 제 인생의 가장 큰 교훈을 얻은 날이었습니다 정부 여당은 재벌 개혁 적임자의 자질을 입증했다며 청문보고서 채택을 촉구했습니다.야 3당은 일제히 '부적격' 의견을 내놨습니다. 특히, 자유한국당은 임명을 강행하면 여야 협치는 끝이라며, 국회일정 거부 가능성까지 거론했습니다.청문회 과정에서, 야당 의원들에게 쏟아졌던 이른바 '문자폭탄' 때문에, 감정의 골이 깊어진 분위기도 감지됩니다.국민의당이 변수로 떠오르고 있습니다.공식적으로는, 여전히 '김상조 불가' 입장이지만, 당내 영향력이 큰 호남 중진들을 중심으로 찬성 기류가 형성되고 있습니다.박지원 전 대표는 어제, 김 후보자에게 기대감을 나타내는 페이스북 글을 남기기도 했습니다.김 후보자 청문보고서 채택 여부는 오는 7일 결정됩니다.이날은 강경화, 김동연, 김이수 후보자의 인사청문회가 모두 겹쳐 있어서, 청문회 대치 정국의 분기점이 될 것으로 보입니다.(영상취재 : 이재경·배문산, 영상편집 : 김진원)  한상우",BH
155,20170605,"靑 ""사드문구 삭제지시 위승호 국방정책실장 직무배제""(상보)","국방부가 사드발사대 4기 추가 반입을 의도적으로 누락한 것으로 밝혀진 가운데 위승호 국방부 정책실장이 지난 5월 31일 서울  통의동 금융감독원 연수원에 마련된 국정기획자문위원회에서 업무보고를 마친 뒤 나오고 있다. 2017.5.31/뉴스1 © News1 박정호 기자(서울=뉴스1) 서미선 기자,박승주 기자 = 청와대는 5일 사드(THAAD·고고도미사일방어체계) 발사대 추가 반입 보고 누락 논란과 관련해 ""보고서 검토 과정에서 위승호 국방정책실장이 해당 문구들을 삭제하도록 지시한 것으로 확인됐다""고 말했다.윤영찬 청와대 국민소통수석비서과은 이날 춘추관 브리핑으로 ""이날 문재인 대통령 주재로 열린 수보회의에서 조국 민정수석비서관이 사드 발사대 추가 반입 보고 누락에 대한 진상조사 결과를 문 대통령에 보고했다""며 이렇게 밝혔다.윤 수석은 ""26일 국가안보실장 업무보고를 위해 당시 국방부 국방정책실 실무자가 작성한 보고서 초안에는 이미 배치된 2기 외 4기가 추가 반입돼 보관중인 사실을 명확하게 기술했지만 보고서 검토 과정에서 위 실장이 이런 문구들을 삭제토록 지시한 것으로 확인됐다""고 밝혔다.윤 수석은 ""지난 정부에서는 발사대 추가 반입 사실이 NSC에 보고돼 (황교안) 대통령직무대행까지 알고 있던 것으로 확인된다""며 ""새 정부가 출범해 첫번째로 이뤄진 청와대 공식보고에서 미군 측과 비공개 합의를 이유로 보고서에서 해당내용을 삭제, 구두보고도 하지않은 행위는 묵과할 수 없는 사안""이라고 말했다.그러면서 ""이번 조사 결과 보고 누락의 책임이 일부 확인된 위 실장은 해당 직무에서 배제하고 이들 관계자에 대해서도 추가 조사가 필요하다는 결론에 이르게 됐다""고 밝혔다",BH
156,20170606,"정운찬 등 사회 각계인사 498명 ""김상조 청렴한 삶 증언한다""","[머니투데이 이건희  기자] [[the300]6일 '도덕성 증언 성명서' 발표…국회 정무위 오는 7일 청문보고서 채택 시도]김상조 공정거래위원장 후보자의 은사, 선후배 및 동료 등 사회 각계인사들이 6일 서울 여의도 국회 정론관에서 기자회견을 열고 김 후보자에 대한 조속한 인사청문보고서 채택을 촉구하고 있다. /사진=뉴스1김상조 공정거래위원장 후보자의 은사, 학계 선후배 등 498명이 김 후보자에 대한 청렴성·도덕성을 증언하는 성명서를 6일 내놨다. 서명자 명단에는 김 후보자의 은사인 변형윤 서울사회경제연구소 이사장, 김세원 서울대 명예교수, 정운찬 동반성장연구소 이사장 등이 포함됐다. 전성인 홍익대 교수 등 5명의 사회 각계인사들은 서명자 498명을 대표해 이날 오전 국회 정론관에서 '김상조를 아끼는 사회 각계인사 498명이 국민 여러분께 드리는 말씀'을 발표했다. 이들은 ""저희들은 지난 몇 십년 동안 김 후보자의 삶을 가까운 거리에서 지켜봤다""며 ""그의 소탈한 인품과 청렴한 일상 생활을 높이 평가하며 교류를 지속했다""고 밝혔다. 이어 ""이번 김 후보자에 대한 청문회 과정은 어처구니 없는 해프닝이었다""며 ""강남 은마아파트의 집주인이 청문회에서 실거주를 증언하고, 관리비 이체 내역을 공개했음에도 위장전입과 부동산 투기 의혹을 멈추지 않는 일부 언론과 정치권에 연민과 분노를 느끼지 않을 수 없었다""고 주장했다. 이들은 ""저희들은 김 후보자의 평소 행동의 모든 면에 견해를 같이 하는 것은 아니다""라며 ""하지만 일부 언론과 정치권이 정략적 이해 때문에 양심적으로 살아온 학자의 삶을 파렴치한의 일탈인 양 매도하는 것엔 절대 동의할 수 없다""고 강조했다. 그러면서 ""공정거래위원장에 관한 인사 검증은 '공정하고 자유로운 경쟁을 촉진'하기 위한 적임자를 뽑아야 한다는 순수한 충정에서 이뤄져야 한다""며 ""김 후보자도 초심을 잃지 말고 공정 경제 질서 구축에 매진해 줄 것을 당부한다""고 말했다. 이 서명에는 김 후보자의 은사 3명을 포함한 학계 380명, 변호사 55명, 회계사 19명, 기타 사회인사 44명 등 498명이 참여했다. 국회 정무위원회는 오는 7일 오전 11시 전체회의를 열어 김 후보자에 대한 인사청문경과보고서 채택을 시도할 계획이다. 하지만 여당인 더불어민주당과 '적격' 의견을 내비친 정의당을 제외한 야당의 반발이 만만치 않을 전망이다.자유한국당은 김 후보자의 '사퇴' 또는 '지명 철회'를 요구하고 있고 바른정당은 '부적격' 의견을 고수하고 있다. 국민의당 역시 청문보고서 채택을 9일로 미루자고 제안한 만큼 계획대로 일정이 진행될 지는 미지수다. [▶깊이있는 투자정보 'TOM칼럼'][▶트렌드 리더의 스타일 지침서 '스타일M'][▶빵빵한 차&레이싱걸]이건희  기자",Con/Party
157,20170607,"불탄 소방장구 앞에 꿇어앉은 文대통령 ""두고두고 귀감""(종합)","신혼여행 못간 소방관에 ""대통령으로서 명령인데 신혼여행 가시라""생명·안전 분야 공무원 17만4천명 증원 공약…일자리 추경 반영(서울=연합뉴스) 이상헌 김승욱 기자 = ""이게 최길수 소방관 장구입니까. 잘 좀 보존을 해야겠습니다. 정말 귀감으로 두고두고 보여줄 만 합니다""부상당한 소방관 장갑 들어보는 문 대통령(서울=연합뉴스) 백승렬 기자 = 문재인 대통령이 7일 오전 서울시 용산구 용산소방서를 방문, 지난 3월 11일 주택화재 현장에서 손에 상처를 입은 김성수 소방대원이 사용했던 장갑을 들어 보이며 당시 뜨거운 장갑을 자르던 모습을 재현해 보고 있다. 2017.6",BH
158,20170608,숫자로 본 文대통령 취임 1개월,"[머니투데이 김민우  기자] [[the300]'소통' '통합' 행보로 국정지지율 84%…역대 대통령 중 최고]84%문재인 대통령의 지지율(한국갤럽)이다. 이 숫자가 문재인정부의 지난 한 달을 보여준다. 역대 대통령 중 최고 수치다. 박근혜 전 대통령의 취임 한 달 후 지지율(44%)과 비교하면 거의 2배에 달한다. 김영삼 대통령(1993년)과 김대중 대통령(1998년)의 취임 첫해 지지율은 각각 71%, 노무현 대통령(2003년)은 60%였다. 이명박 대통령(2008년)은 52%였다. ‘소통’과 ‘통합’의 국정운영을 하기 위해 노력한 결과다.   19문 대통령이 취임 후 한 달간 전화외교를 한 횟수는 19회다. 미국, 중국, 일본, 러시아뿐 아니라 네덜란드, 멕시코, 호주 등 해외 주요국 정상들과도 소통을 통해 북핵 해결을 위한 협조를 구하고 각종 현안을 논의했다. 취임 후 세계 각국으로부터 받은 축전과 서한은 144건(5월19일기준)이다. 문 대통령은 이 축전과 서한에 자필서명을 통해 일일이 답신했다.  5문 대통령은 취임 후 취임사를 포함해 총 5번 연설을 했다. 5·18 기념식, 현충일 추념식 등에서 연단에 섰다. “오늘부터 나라를 나라답게 만들겠다” “5·18 정신을 헌법 전문에 담겠다” 등 연설문에는 문 대통령의 국정철학이 담겨 국민들에게 전달됐다. “애국과 정의가 보상받는 나라를 만들겠다”며 독립운동가부터 베트남 참전용사까지 두루 챙기겠다고 한 현충일 추념사는 이념으로 갈라진 대한민국을 통합으로 이끄는 초석을 닦았다는 평가를 받는다.   4문 대통령은 한 달간 4차례의 수석보좌관회의를 주재했다. 참모들과의 소통을 강화하겠다는 의지다. 수석보좌관회의 좌석배치도 서열에 구분없이 오는 순서대로 앉도록 했고 테이블도 원탁으로 바꿨다. 대통령의 생각과 다른 의견이 있으면 주저없이 이견을 제시해달라고 당부하기도 했다. 문 대통령은 북한이 미사일을 발사할 때마다 국가안전보장회의(NSC) 소집을 3차례 지시했다. 한 번은 직접 주재했다.   3문 대통령이 취임 후 춘추관 브리핑룸에 선 횟수다. 취임 당일(5월10일) 이낙연 국무총리와 임종석 비서실장을 지명하는 브리핑이 처음이었다. 김이수 헌법재판소장 지명(19일) 때도 직접 마이크를 잡았다. 이틀 뒤 장하성 청와대 정책실장 지명 때도 춘추관에 왔다. 문 대통령 취임 후 한 달간 청와대의 브리핑 횟수는 총 61회다. 국민소통수석부터 대변인, 사회수석, 사회혁신수석까지 각 현안을 담당하는 참모들이 직접 설명했다. 인사발표도 이 때 이뤄졌다. 브리핑 횟수도 많지만 특별한 일정이 없으면 기자들이 모두 이해할 때까지 설명을 계속해 브리핑을 짧게 해달라는 요청이 나올 정도로 ‘소통’을 중요시한다. 인수위 없는 정부라는 특성도 있지만 전정부에서 1년에 5번도 사용한 적이 없다던 청와대 춘추관 2층 브리핑룸에 매일 50~100여명의 기자가 상주하는 모습도 문재인정부 들어 달라진 모습이다.[▶깊이있는 투자정보 'TOM칼럼'][▶트렌드 리더의 스타일 지침서 '스타일M'][▶빵빵한 차&레이싱걸]김민우  기자",BH
159,20170609,[한국갤럽] ‘취임 한 달’ 文대통령 지지율 82% 고공행진,"- 9일 갤럽 6월 2주차 조사결과 발표- 대통령 직무수행 평가 ‘잘하고 있다’ 82% vs ‘잘못하고 있다’ 10%- 일부 인사잡음에도 80%대 초반의 최고 수준 지지율문재인 대통령이 지난달 10일 오후 서울 여의도 국회에서 제19대 대통령 취임식을 마친 뒤 국회를 떠나며 시민들을 향해 인사하고 있다. (사진=연합뉴스)[이데일리 김성곤 기자] 취임 한 달은 맞은 문재인 대통령의 국정수행 지지율이 고공행진을 이어가고 있다. 국회 인사청문회 정국에서 야당의 반대가 거센 가운데 여전히 80%대의 높은 지지율을 기록한 것. 역대 최고 수준의 기록적인 스코어다.9일 한국갤럽의 6월 둘째 주 여론조사에 따르면, 문재인 대통령이 대통령으로서의 직무를 잘 수행하고 있다고 보는지 잘못 수행하고 있다고 보는지 물은 결과 82%가 긍정 평가했고 10%는 부정 평가했다. 8%는 의견을 유보했다(어느 쪽도 아님 3%, 모름·응답거절 5%). 대통령 직무 긍정률은 지난주 대비 2%포인트 하락했고 부정률은 3%포인트 상승했다. 그러나 역대 대통령 취임 초기 직무 긍정률과 비교하면 여전히 최고 수준이다. 모든 응답자 특성별로 현재 문 대통령이 잘하고 있다는 의견이 우세했다. 특히 연령별 대통령 직무 긍정률은 40대 이하에서 90% 내외를 기록했다. 50대는 79%, 60대 이상에서 66%였다. 지지정당별로는 더불어민주당·정의당 지지층에서 95% 내외, 국민의당·바른정당 지지층의 약 80%가 긍정적으로 평가했다. 자유한국당 지지층에서는 긍정률(38%)과 부정률(42%)이 엇비슷했고 19%는 의견을 유보했다. 지지정당이 없는 무당(無黨)층의 평가는 긍정 69%, 부정 11%, 유보 20%다. 대통령 직무 수행 긍정 평가자에게 그 이유를 물은 결과(828명, 자유응답) ‘소통 잘함·국민 공감 노력’(19%)‘이 가장 높았다. 이어 ’인사(人事)‘(9%), ’전반적으로 잘한다‘(8%), ’공약 실천‘(7%), ’서민 위한 노력·복지 확대‘(7%), ’일자리 창출·비정규직 정규직화‘(5%), ’개혁·적폐청산‘(5%), ’권위적이지 않다·소탈·검소함‘(5%), ’전 정권보다 낫다‘(3%) 등의 순으로 나타났다. 아울러 직무 수행 부정 평가자는 부정 평가 이유로(99명, 자유응답) ’인사 문제‘(20%), ’북핵·안보‘(10%), ’친북 성향‘(9%), ’과도한 개혁·성급함‘(8%), ’사드 문제‘(8%) 등을 지적했다.한편 이번 조사는 한국갤럽 자체 조사로 6월 7~8일 전국 만 19세 이상 남녀 1,011명을 대상으로 휴대전화 RDD 표본 프레임에서 무작위 추출(집전화 RDD 15% 포함)해 전화조사원 인터뷰 방식으로 실시했다. 표본오차는 ±3.1%포인트(95% 신뢰수준)였고 응답률은 21%(총 통화 4,869명 중 1,011명 응답 완료)였다. 보다 자세한 사항은 갤럽 또는 중앙선거여론조사심의위원회 홈페이지를 참고하면 된다. 김성곤",BH
160,20170610,"전직 외교장관들, ‘강경화 지지선언’…“한국외교 이끌 적임자”","-대한민국 전직 외교장관 10명, 강경화 지지선언-“국익 수호 차원에서 강 후보자 임명여건 마련해달라”[헤럴드경제=문재연 기자] 대한민국 전직 외교부 장관 10명이 강경화 외교장관 후보자에 대한 지지를 선언했다. 외교부는 10일 ‘국회에 간청드립니다’는 전직 외교장관들의 성명문을 공개했다. 서명에는 한승주, 공로명, 유종하, 이정빈, 한승수, 최성홍, 윤영관, 송민순, 유명환, 김성환 전직 외교장관이 참여했다. 이들은 “강 후보자는 오랜 유엔 고위직 근무와 외교활동을 통해 이미 국제사회에서 검증된 인사”라며 “주변 4강 외교뿐 아니라 우리나라가 당면한 제반 외교사안을 능동적으로 해결할 수 있는 적임자”라고 밝혔다. 특히 “강 후보자는 첨예한 이해관계가 대립하는 유엔무대에서의 경험을 바탕으로 북한의 핵 및 미사일 문제도 국제공조를 통해 효과적으로 대처하고, 궁극적으로 창의적인 해법을 모색해 나갈 역량과 자질을 충분히 갖추었다고 판단”된다고 했다. 이들은 국익수호차원에서 강 후보자의 임명 여건을 조속히 마련해달라고 국회에 당부했다. 현재 자유한국당, 국민의당, 바른정당 등 야 3당은 강 후보자에 대해 공통적으로 “절대 안 된다”는 입장을 고수하고 있다. 국민의당은 “강 후보자 내정을 철회하지 않으면 김이수 후보자 인준에도 협조할 수 없다”며 ‘강경화-김이수 연계’ 방침을 밝히기까지 했다. 이에 문재인 대통령의 요청에 따라 청와대 박수현 대변인은 9일 야당을 향해 “간곡히 호소드린다”며 인사청문 경과보고서 채택을 당부했다. [전직 외교부 장관 10명의 강경화 외교장관 후보자 지지 성명문 전문]국회에 간청드립니다.강경화 후보자 임명 처리와 관련하여 노고가 많으십니다.강경화 후보자는 오랜 유엔 고위직 근무와 외교활동을 통해 이미 국제사회에서 검증된 인사로서 주변 4강 외교뿐 아니라 우리나라가 당면한 제반 외교사안을 능동적으로 해결할 수 있는 적임자라고 생각합니다.특히, 강 후보자는 첨예한 이해관계가 대립하는 유엔무대에서의 경험을 바탕으로 북한의 핵 및 미사일 문제도 국제공조를 통해 효과적으로 대처하고, 궁극적으로 창의적인 해법을 모색해 나갈 역량과 자질을 충분히 갖추었다고 판단됩니다.아울러, 신정부 출범이후 첫 한미 정상회담을 목전에 두고 있는 현 시점에 강 후보자가 조속히 외교장관으로 임명되어 이러한 주요 외교일정을 성공적으로 수행할 수 있기를 바랍니다.우리나라의 국익 수호 차원에서 강 후보자에 대한 임명 여건을 조속히 마련해 주실 것을 간청드립니다.대한민국 전직 외교부 장관한승주, 공로명, 유종하이정빈, 한승수, 최성홍윤영관, 송민순유명환,",BH
161,20170611,'낮은 경호' 진수 보여준 서울광장 6·10항쟁 기념식,인원 노출·시민 통제 최소화…文대통령 방침 반영된 듯6·10 민주항쟁 기념식(서울=연합뉴스) 김인철 기자 = 10일 오전 서울광장에서 열린 6·10 민주항쟁 기념식에서 참석자들이 축하공연을 보고 있다. 2017.6,BH
162,20170612,"文대통령, 국회에서 野지도부 직접 '설득'…정국 풀릴까","[그래픽] 문재인 지지율 78.9%, 강경화 찬성 62.1% (서울=연합뉴스) 김토일 기자 = 리얼미터가 지난 5∼9일(6일 제외) 전국 유권자 2천22명을 대상으로 실시한 여론조사(95% 신뢰 수준, 표본오차 ±2.2%포인트)에 따르면 문 대통령의 국정수행에 대한 긍정 평가는 78.9%로 1주 전보다 0.8%포인트 올랐다.",BH
